FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
417,20101229,5,6,2,80,650.0,2010-12-29 00:00:00.000
418,20101229,5,6,1,80,668.0,2010-12-29 00:00:00.000
419,20101229,5,6,1,81,414.0,2010-12-29 00:00:00.000
420,20101229,5,6,2,81,480.0,2010-12-29 00:00:00.000
421,20101229,5,6,2,82,40.0,2010-12-29 00:00:00.000
422,20101229,5,6,1,82,40.0,2010-12-29 00:00:00.000
423,20101229,5,6,1,83,140.0,2010-12-29 00:00:00.000
424,20101229,5,6,2,83,200.0,2010-12-29 00:00:00.000
425,20101229,5,6,2,84,100.0,2010-12-29 00:00:00.000
426,20101229,5,6,1,84,116.0,2010-12-29 00:00:00.000
427,20101229,5,6,1,85,112.0,2010-12-29 00:00:00.000
428,20101229,5,6,2,85,100.0,2010-12-29 00:00:00.000
429,20101229,5,6,2,87,550.0,2010-12-29 00:00:00.000
430,20101229,5,6,1,87,630.0,2010-12-29 00:00:00.000
431,20101229,5,6,1,89,113.0,2010-12-29 00:00:00.000
432,20101229,5,6,1,90,174.0,2010-12-29 00:00:00.000
433,20101229,5,6,1,91,-139.0,2010-12-29 00:00:00.000
434,20101229,5,6,1,92,232.0,2010-12-29 00:00:00.000
435,20101229,5,6,1,94,4254.0,2010-12-29 00:00:00.000
436,20101229,5,6,1,96,7.0,2010-12-29 00:00:00.000
437,20101229,5,6,1,97,95.0,2010-12-29 00:00:00.000
438,20101229,5,6,1,99,38500.0,2010-12-29 00:00:00.000
439,20101229,5,6,2,101,53300.0,2010-12-29 00:00:00.000
440,20101229,5,6,1,101,56105.0,2010-12-29 00:00:00.000
441,20101229,5,7,1,4,64261.0,2010-12-29 00:00:00.000
442,20101229,5,7,1,6,95647.0,2010-12-29 00:00:00.000
443,20101229,5,7,1,7,2552.0,2010-12-29 00:00:00.000
444,20101229,5,7,1,8,1912.0,2010-12-29 00:00:00.000
445,20101229,5,7,1,13,15064.0,2010-12-29 00:00:00.000
446,20101229,5,7,1,14,10425.0,2010-12-29 00:00:00.000
447,20101229,5,7,1,15,17407.0,2010-12-29 00:00:00.000
448,20101229,5,7,1,18,8232.0,2010-12-29 00:00:00.000
449,20101229,5,7,1,19,26232.0,2010-12-29 00:00:00.000
450,20101229,5,7,1,20,7738.0,2010-12-29 00:00:00.000
451,20101229,5,7,1,21,43030.0,2010-12-29 00:00:00.000
452,20101229,5,7,1,22,7062.0,2010-12-29 00:00:00.000
453,20101229,5,7,1,23,2886.0,2010-12-29 00:00:00.000
454,20101229,5,7,1,24,15979.0,2010-12-29 00:00:00.000
455,20101229,5,7,1,28,13062.0,2010-12-29 00:00:00.000
456,20101229,5,7,1,29,114372.0,2010-12-29 00:00:00.000
457,20101229,5,7,1,31,34833.0,2010-12-29 00:00:00.000
458,20101229,5,7,1,32,17346.0,2010-12-29 00:00:00.000
459,20101229,5,7,1,33,16943.0,2010-12-29 00:00:00.000
460,20101229,5,7,1,34,6427.0,2010-12-29 00:00:00.000
461,20101229,5,7,1,35,23503.0,2010-12-29 00:00:00.000
462,20101229,5,7,1,37,19883.0,2010-12-29 00:00:00.000
463,20101229,5,7,1,38,20232.0,2010-12-29 00:00:00.000
464,20101229,5,7,1,39,35207.0,2010-12-29 00:00:00.000
465,20101229,5,7,1,40,19062.0,2010-12-29 00:00:00.000
466,20101229,5,7,1,42,350000.0,2010-12-29 00:00:00.000
467,20101229,5,7,1,43,-657203.80000000005,2010-12-29 00:00:00.000
468,20101229,5,7,1,45,359790.79999999999,2010-12-29 00:00:00.000
469,20101229,5,7,1,46,-51614.0,2010-12-29 00:00:00.000
470,20101229,5,7,1,100,13976.0,2010-12-29 00:00:00.000
471,20101229,6,1,1,60,20800.0,2010-12-29 00:00:00.000
472,20101229,6,1,2,60,19800.0,2010-12-29 00:00:00.000
473,20101229,6,1,2,61,1800.0,2010-12-29 00:00:00.000
474,20101229,6,1,1,61,2080.0,2010-12-29 00:00:00.000
475,20101229,6,1,1,62,1040.0,2010-12-29 00:00:00.000
476,20101229,6,1,2,62,1200.0,2010-12-29 00:00:00.000
477,20101229,6,1,2,65,280.0,2010-12-29 00:00:00.000
478,20101229,6,1,1,65,218.0,2010-12-29 00:00:00.000
479,20101229,6,1,1,66,198.0,2010-12-29 00:00:00.000
480,20101229,6,1,2,66,280.0,2010-12-29 00:00:00.000
481,20101229,6,1,2,67,100.0,2010-12-29 00:00:00.000
482,20101229,6,1,1,67,109.0,2010-12-29 00:00:00.000
483,20101229,6,1,1,68,78.0,2010-12-29 00:00:00.000
484,20101229,6,1,2,68,100.0,2010-12-29 00:00:00.000
485,20101229,6,1,1,69,22.0,2010-12-29 00:00:00.000
486,20101229,6,1,1,71,31.0,2010-12-29 00:00:00.000
487,20101229,6,1,2,71,60.0,2010-12-29 00:00:00.000
488,20101229,6,1,2,73,220.0,2010-12-29 00:00:00.000
489,20101229,6,1,1,73,169.0,2010-12-29 00:00:00.000
490,20101229,6,1,1,74,105.0,2010-12-29 00:00:00.000
491,20101229,6,1,2,74,100.0,2010-12-29 00:00:00.000
492,20101229,6,1,2,76,200.0,2010-12-29 00:00:00.000
493,20101229,6,1,1,76,237.0,2010-12-29 00:00:00.000
494,20101229,6,1,1,77,426.0,2010-12-29 00:00:00.000
495,20101229,6,1,2,77,380.0,2010-12-29 00:00:00.000
496,20101229,6,1,2,78,100.0,2010-12-29 00:00:00.000
497,20101229,6,1,1,78,147.0,2010-12-29 00:00:00.000
498,20101229,6,1,1,80,584.0,2010-12-29 00:00:00.000
499,20101229,6,1,2,80,550.0,2010-12-29 00:00:00.000
500,20101229,6,1,2,81,280.0,2010-12-29 00:00:00.000
501,20101229,6,1,1,81,361.0,2010-12-29 00:00:00.000
502,20101229,6,1,1,82,38.0,2010-12-29 00:00:00.000
503,20101229,6,1,2,82,30.0,2010-12-29 00:00:00.000
504,20101229,6,1,2,83,100.0,2010-12-29 00:00:00.000
505,20101229,6,1,1,83,133.0,2010-12-29 00:00:00.000
506,20101229,6,1,1,84,118.0,2010-12-29 00:00:00.000
507,20101229,6,1,2,84,100.0,2010-12-29 00:00:00.000
508,20101229,6,1,2,85,90.0,2010-12-29 00:00:00.000
509,20101229,6,1,1,85,106.0,2010-12-29 00:00:00.000
510,20101229,6,1,1,87,468.0,2010-12-29 00:00:00.000
511,20101229,6,1,2,87,480.0,2010-12-29 00:00:00.000
512,20101229,6,1,1,89,177.0,2010-12-29 00:00:00.000
513,20101229,6,1,1,90,273.0,2010-12-29 00:00:00.000
514,20101229,6,1,1,91,-218.0,2010-12-29 00:00:00.000
515,20101229,6,1,1,92,364.0,2010-12-29 00:00:00.000
516,20101229,6,1,1,94,82.0,2010-12-29 00:00:00.000
517,20101229,6,1,1,96,8.0,2010-12-29 00:00:00.000
518,20101229,6,2,1,12,38012.0,2010-12-29 00:00:00.000
519,20101229,6,2,1,60,7800.0,2010-12-29 00:00:00.000
520,20101229,6,2,2,60,6600.0,2010-12-29 00:00:00.000
521,20101229,6,2,2,61,550.0,2010-12-29 00:00:00.000
522,20101229,6,2,1,61,624.0,2010-12-29 00:00:00.000
523,20101229,6,2,1,62,780.0,2010-12-29 00:00:00.000
524,20101229,6,2,2,62,480.0,2010-12-29 00:00:00.000
525,20101229,6,2,2,65,100.0,2010-12-29 00:00:00.000
526,20101229,6,2,1,65,164.0,2010-12-29 00:00:00.000
527,20101229,6,2,1,66,149.0,2010-12-29 00:00:00.000
528,20101229,6,2,2,66,100.0,2010-12-29 00:00:00.000
529,20101229,6,2,2,67,60.0,2010-12-29 00:00:00.000
530,20101229,6,2,1,67,74.0,2010-12-29 00:00:00.000
531,20101229,6,2,1,68,55.0,2010-12-29 00:00:00.000
532,20101229,6,2,2,68,40.0,2010-12-29 00:00:00.000
533,20101229,6,2,1,69,16.0,2010-12-29 00:00:00.000
534,20101229,6,2,1,71,16.0,2010-12-29 00:00:00.000
535,20101229,6,2,2,71,30.0,2010-12-29 00:00:00.000
536,20101229,6,2,2,73,100.0,2010-12-29 00:00:00.000
537,20101229,6,2,1,73,96.0,2010-12-29 00:00:00.000
538,20101229,6,2,1,74,160.0,2010-12-29 00:00:00.000
539,20101229,6,2,2,74,100.0,2010-12-29 00:00:00.000
540,20101229,6,2,2,76,90.0,2010-12-29 00:00:00.000
541,20101229,6,2,1,76,105.0,2010-12-29 00:00:00.000
542,20101229,6,2,1,77,189.0,2010-12-29 00:00:00.000
543,20101229,6,2,2,77,200.0,2010-12-29 00:00:00.000
544,20101229,6,2,2,78,50.0,2010-12-29 00:00:00.000
545,20101229,6,2,1,78,61.0,2010-12-29 00:00:00.000
546,20101229,6,2,1,80,209.0,2010-12-29 00:00:00.000
547,20101229,6,2,2,80,200.0,2010-12-29 00:00:00.000
548,20101229,6,2,2,81,100.0,2010-12-29 00:00:00.000
549,20101229,6,2,1,81,129.0,2010-12-29 00:00:00.000
550,20101229,6,2,1,82,13.0,2010-12-29 00:00:00.000
551,20101229,6,2,2,82,10.0,2010-12-29 00:00:00.000
552,20101229,6,2,2,83,40.0,2010-12-29 00:00:00.000
553,20101229,6,2,1,83,46.0,2010-12-29 00:00:00.000
554,20101229,6,2,1,84,40.0,2010-12-29 00:00:00.000
555,20101229,6,2,2,84,30.0,2010-12-29 00:00:00.000
556,20101229,6,2,2,85,30.0,2010-12-29 00:00:00.000
557,20101229,6,2,1,85,36.0,2010-12-29 00:00:00.000
558,20101229,6,2,1,87,176.0,2010-12-29 00:00:00.000
559,20101229,6,2,2,87,200.0,2010-12-29 00:00:00.000
560,20101229,6,2,1,89,60.0,2010-12-29 00:00:00.000
561,20101229,6,2,1,90,93.0,2010-12-29 00:00:00.000
562,20101229,6,2,1,91,-74.0,2010-12-29 00:00:00.000
563,20101229,6,2,1,92,124.0,2010-12-29 00:00:00.000
564,20101229,6,2,1,94,29.0,2010-12-29 00:00:00.000
565,20101229,6,2,1,96,3.0,2010-12-29 00:00:00.000
566,20101229,6,3,1,10,308472.0,2010-12-29 00:00:00.000
567,20101229,6,3,1,11,176270.0,2010-12-29 00:00:00.000
568,20101229,6,3,1,60,22698.0,2010-12-29 00:00:00.000
569,20101229,6,3,2,60,23000.0,2010-12-29 00:00:00.000
570,20101229,6,3,2,61,2300.0,2010-12-29 00:00:00.000
571,20101229,6,3,1,61,2497.0,2010-12-29 00:00:00.000
572,20101229,6,3,1,62,2042.0,2010-12-29 00:00:00.000
573,20101229,6,3,2,62,1700.0,2010-12-29 00:00:00.000
574,20101229,6,3,2,65,380.0,2010-12-29 00:00:00.000
575,20101229,6,3,1,65,468.0,2010-12-29 00:00:00.000
576,20101229,6,3,1,66,426.0,2010-12-29 00:00:00.000
577,20101229,6,3,2,66,380.0,2010-12-29 00:00:00.000
578,20101229,6,3,2,67,200.0,2010-12-29 00:00:00.000
579,20101229,6,3,1,67,211.0,2010-12-29 00:00:00.000
580,20101229,6,3,1,68,158.0,2010-12-29 00:00:00.000
581,20101229,6,3,2,68,200.0,2010-12-29 00:00:00.000
582,20101229,6,3,1,69,47.0,2010-12-29 00:00:00.000
583,20101229,6,3,1,71,35.0,2010-12-29 00:00:00.000
584,20101229,6,3,2,71,70.0,2010-12-29 00:00:00.000
585,20101229,6,3,2,73,300.0,2010-12-29 00:00:00.000
586,20101229,6,3,1,73,281.0,2010-12-29 00:00:00.000
587,20101229,6,3,1,74,167.0,2010-12-29 00:00:00.000
588,20101229,6,3,2,74,100.0,2010-12-29 00:00:00.000
589,20101229,6,3,2,76,280.0,2010-12-29 00:00:00.000
590,20101229,6,3,1,76,310.0,2010-12-29 00:00:00.000
591,20101229,6,3,1,77,558.0,2010-12-29 00:00:00.000
592,20101229,6,3,2,77,550.0,2010-12-29 00:00:00.000
593,20101229,6,3,2,78,200.0,2010-12-29 00:00:00.000
594,20101229,6,3,1,78,154.0,2010-12-29 00:00:00.000
595,20101229,6,3,1,80,602.0,2010-12-29 00:00:00.000
596,20101229,6,3,2,80,550.0,2010-12-29 00:00:00.000
597,20101229,6,3,2,81,380.0,2010-12-29 00:00:00.000
598,20101229,6,3,1,81,372.0,2010-12-29 00:00:00.000
599,20101229,6,3,1,82,37.0,2010-12-29 00:00:00.000
600,20101229,6,3,2,82,40.0,2010-12-29 00:00:00.000
601,20101229,6,3,2,83,200.0,2010-12-29 00:00:00.000
602,20101229,6,3,1,83,130.0,2010-12-29 00:00:00.000
603,20101229,6,3,1,84,112.0,2010-12-29 00:00:00.000
604,20101229,6,3,2,84,100.0,2010-12-29 00:00:00.000
605,20101229,6,3,2,85,100.0,2010-12-29 00:00:00.000
606,20101229,6,3,1,85,104.0,2010-12-29 00:00:00.000
607,20101229,6,3,1,87,527.0,2010-12-29 00:00:00.000
608,20101229,6,3,2,87,480.0,2010-12-29 00:00:00.000
609,20101229,6,3,1,89,168.0,2010-12-29 00:00:00.000
610,20101229,6,3,1,90,259.0,2010-12-29 00:00:00.000
611,20101229,6,3,1,91,-207.0,2010-12-29 00:00:00.000
612,20101229,6,3,1,92,345.0,2010-12-29 00:00:00.000
613,20101229,6,3,1,94,84.0,2010-12-29 00:00:00.000
614,20101229,6,3,1,96,9.0,2010-12-29 00:00:00.000
615,20101229,6,4,1,60,16692.0,2010-12-29 00:00:00.000
616,20101229,6,4,2,60,17200.0,2010-12-29 00:00:00.000
617,20101229,6,4,2,61,1500.0,2010-12-29 00:00:00.000
618,20101229,6,4,1,61,1502.0,2010-12-29 00:00:00.000
619,20101229,6,4,1,62,1168.0,2010-12-29 00:00:00.000
620,20101229,6,4,2,62,1400.0,2010-12-29 00:00:00.000
621,20101229,6,4,2,65,280.0,2010-12-29 00:00:00.000
622,20101229,6,4,1,65,238.0,2010-12-29 00:00:00.000
623,20101229,6,4,1,66,216.0,2010-12-29 00:00:00.000
624,20101229,6,4,2,66,280.0,2010-12-29 00:00:00.000
625,20101229,6,4,2,67,100.0,2010-12-29 00:00:00.000
626,20101229,6,4,1,67,109.0,2010-12-29 00:00:00.000
627,20101229,6,4,1,68,82.0,2010-12-29 00:00:00.000
628,20101229,6,4,2,68,100.0,2010-12-29 00:00:00.000
629,20101229,6,4,1,69,24.0,2010-12-29 00:00:00.000
630,20101229,6,4,1,71,39.0,2010-12-29 00:00:00.000
631,20101229,6,4,2,71,50.0,2010-12-29 00:00:00.000
632,20101229,6,4,2,73,220.0,2010-12-29 00:00:00.000
633,20101229,6,4,1,73,157.0,2010-12-29 00:00:00.000
634,20101229,6,4,1,74,129.0,2010-12-29 00:00:00.000
635,20101229,6,4,2,74,200.0,2010-12-29 00:00:00.000
636,20101229,6,4,2,76,200.0,2010-12-29 00:00:00.000
637,20101229,6,4,1,76,191.0,2010-12-29 00:00:00.000
638,20101229,6,4,1,77,344.0,2010-12-29 00:00:00.000
639,20101229,6,4,2,77,380.0,2010-12-29 00:00:00.000
640,20101229,6,4,2,78,100.0,2010-12-29 00:00:00.000
641,20101229,6,4,1,78,104.0,2010-12-29 00:00:00.000
642,20101229,6,4,1,80,393.0,2010-12-29 00:00:00.000
643,20101229,6,4,2,80,380.0,2010-12-29 00:00:00.000
644,20101229,6,4,2,81,280.0,2010-12-29 00:00:00.000
645,20101229,6,4,1,81,243.0,2010-12-29 00:00:00.000
646,20101229,6,4,1,82,24.0,2010-12-29 00:00:00.000
647,20101229,6,4,2,82,30.0,2010-12-29 00:00:00.000
648,20101229,6,4,2,83,100.0,2010-12-29 00:00:00.000
649,20101229,6,4,1,83,84.0,2010-12-29 00:00:00.000
650,20101229,6,4,1,84,72.0,2010-12-29 00:00:00.000
651,20101229,6,4,2,84,90.0,2010-12-29 00:00:00.000
652,20101229,6,4,2,85,80.0,2010-12-29 00:00:00.000
653,20101229,6,4,1,85,67.0,2010-12-29 00:00:00.000
654,20101229,6,4,1,87,351.0,2010-12-29 00:00:00.000
655,20101229,6,4,2,87,380.0,2010-12-29 00:00:00.000
656,20101229,6,4,1,89,107.0,2010-12-29 00:00:00.000
657,20101229,6,4,1,90,165.0,2010-12-29 00:00:00.000
658,20101229,6,4,1,91,-132.0,2010-12-29 00:00:00.000
659,20101229,6,4,1,92,220.0,2010-12-29 00:00:00.000
660,20101229,6,4,1,94,55.0,2010-12-29 00:00:00.000
661,20101229,6,4,1,96,6.0,2010-12-29 00:00:00.000
662,20101229,6,5,1,60,9984.0,2010-12-29 00:00:00.000
663,20101229,6,5,2,60,9700.0,2010-12-29 00:00:00.000
664,20101229,6,5,2,61,850.0,2010-12-29 00:00:00.000
665,20101229,6,5,1,61,1098.0,2010-12-29 00:00:00.000
666,20101229,6,5,1,62,898.0,2010-12-29 00:00:00.000
667,20101229,6,5,2,62,750.0,2010-12-29 00:00:00.000
668,20101229,6,5,2,65,200.0,2010-12-29 00:00:00.000
669,20101229,6,5,1,65,198.0,2010-12-29 00:00:00.000
670,20101229,6,5,1,66,179.0,2010-12-29 00:00:00.000
671,20101229,6,5,2,66,100.0,2010-12-29 00:00:00.000
672,20101229,6,5,2,67,70.0,2010-12-29 00:00:00.000
673,20101229,6,5,1,67,88.0,2010-12-29 00:00:00.000
674,20101229,6,5,1,68,68.0,2010-12-29 00:00:00.000
675,20101229,6,5,2,68,60.0,2010-12-29 00:00:00.000
676,20101229,6,5,1,69,20.0,2010-12-29 00:00:00.000
677,20101229,6,5,1,71,18.0,2010-12-29 00:00:00.000
678,20101229,6,5,2,71,40.0,2010-12-29 00:00:00.000
679,20101229,6,5,2,73,120.0,2010-12-29 00:00:00.000
680,20101229,6,5,1,73,122.0,2010-12-29 00:00:00.000
681,20101229,6,5,1,74,148.0,2010-12-29 00:00:00.000
682,20101229,6,5,2,74,100.0,2010-12-29 00:00:00.000
683,20101229,6,5,2,76,100.0,2010-12-29 00:00:00.000
684,20101229,6,5,1,76,135.0,2010-12-29 00:00:00.000
685,20101229,6,5,1,77,243.0,2010-12-29 00:00:00.000
686,20101229,6,5,2,77,200.0,2010-12-29 00:00:00.000
687,20101229,6,5,2,78,70.0,2010-12-29 00:00:00.000
688,20101229,6,5,1,78,71.0,2010-12-29 00:00:00.000
689,20101229,6,5,1,80,262.0,2010-12-29 00:00:00.000
690,20101229,6,5,2,80,200.0,2010-12-29 00:00:00.000
691,20101229,6,5,2,81,200.0,2010-12-29 00:00:00.000
692,20101229,6,5,1,81,162.0,2010-12-29 00:00:00.000
693,20101229,6,5,1,82,16.0,2010-12-29 00:00:00.000
694,20101229,6,5,2,82,20.0,2010-12-29 00:00:00.000
695,20101229,6,5,2,83,50.0,2010-12-29 00:00:00.000
696,20101229,6,5,1,83,55.0,2010-12-29 00:00:00.000
697,20101229,6,5,1,84,47.0,2010-12-29 00:00:00.000
698,20101229,6,5,2,84,50.0,2010-12-29 00:00:00.000
699,20101229,6,5,2,85,40.0,2010-12-29 00:00:00.000
700,20101229,6,5,1,85,44.0,2010-12-29 00:00:00.000
701,20101229,6,5,1,87,234.0,2010-12-29 00:00:00.000
702,20101229,6,5,2,87,200.0,2010-12-29 00:00:00.000
703,20101229,6,5,1,89,71.0,2010-12-29 00:00:00.000
704,20101229,6,5,1,90,109.0,2010-12-29 00:00:00.000
705,20101229,6,5,1,91,-87.0,2010-12-29 00:00:00.000
706,20101229,6,5,1,92,145.0,2010-12-29 00:00:00.000
707,20101229,6,5,1,94,36.0,2010-12-29 00:00:00.000
708,20101229,6,5,1,96,4.0,2010-12-29 00:00:00.000
709,20101229,6,6,1,52,8772.0,2010-12-29 00:00:00.000
710,20101229,6,6,2,52,8300.0,2010-12-29 00:00:00.000
711,20101229,6,6,2,53,4100.0,2010-12-29 00:00:00.000
712,20101229,6,6,1,53,3759.0,2010-12-29 00:00:00.000
713,20101229,6,6,1,56,47208.0,2010-12-29 00:00:00.000
714,20101229,6,6,2,56,40600.0,2010-12-29 00:00:00.000
715,20101229,6,6,2,57,6700.0,2010-12-29 00:00:00.000
716,20101229,6,6,1,57,4177.0,2010-12-29 00:00:00.000
717,20101229,6,6,1,60,17108.0,2010-12-29 00:00:00.000
718,20101229,6,6,2,60,18000.0,2010-12-29 00:00:00.000
719,20101229,6,6,2,61,1500.0,2010-12-29 00:00:00.000
720,20101229,6,6,1,61,1539.0,2010-12-29 00:00:00.000
721,20101229,6,6,1,62,1368.0,2010-12-29 00:00:00.000
722,20101229,6,6,2,62,1400.0,2010-12-29 00:00:00.000
723,20101229,6,6,2,63,6900.0,2010-12-29 00:00:00.000
724,20101229,6,6,1,63,2443.0,2010-12-29 00:00:00.000
725,20101229,6,6,1,65,314.0,2010-12-29 00:00:00.000
726,20101229,6,6,2,65,280.0,2010-12-29 00:00:00.000
727,20101229,6,6,2,66,280.0,2010-12-29 00:00:00.000
728,20101229,6,6,1,66,285.0,2010-12-29 00:00:00.000
729,20101229,6,6,1,67,146.0,2010-12-29 00:00:00.000
730,20101229,6,6,2,67,200.0,2010-12-29 00:00:00.000
731,20101229,6,6,2,68,100.0,2010-12-29 00:00:00.000
732,20101229,6,6,1,68,109.0,2010-12-29 00:00:00.000
733,20101229,6,6,1,69,31.0,2010-12-29 00:00:00.000
734,20101229,6,6,1,71,36.0,2010-12-29 00:00:00.000
735,20101229,6,6,2,71,50.0,2010-12-29 00:00:00.000
736,20101229,6,6,2,72,550.0,2010-12-29 00:00:00.000
737,20101229,6,6,1,72,244.0,2010-12-29 00:00:00.000
738,20101229,6,6,1,73,201.0,2010-12-29 00:00:00.000
739,20101229,6,6,2,73,220.0,2010-12-29 00:00:00.000
740,20101229,6,6,2,74,200.0,2010-12-29 00:00:00.000
741,20101229,6,6,1,74,145.0,2010-12-29 00:00:00.000
742,20101229,6,6,1,76,896.0,2010-12-29 00:00:00.000
743,20101229,6,6,2,76,1400.0,2010-12-29 00:00:00.000
744,20101229,6,6,2,77,380.0,2010-12-29 00:00:00.000
745,20101229,6,6,1,77,417.0,2010-12-29 00:00:00.000
746,20101229,6,6,1,78,126.0,2010-12-29 00:00:00.000
747,20101229,6,6,2,78,100.0,2010-12-29 00:00:00.000
748,20101229,6,6,2,80,480.0,2010-12-29 00:00:00.000
749,20101229,6,6,1,80,487.0,2010-12-29 00:00:00.000
750,20101229,6,6,1,81,302.0,2010-12-29 00:00:00.000
751,20101229,6,6,2,81,280.0,2010-12-29 00:00:00.000
752,20101229,6,6,2,82,30.0,2010-12-29 00:00:00.000
753,20101229,6,6,1,82,31.0,2010-12-29 00:00:00.000
754,20101229,6,6,1,83,107.0,2010-12-29 00:00:00.000
755,20101229,6,6,2,83,100.0,2010-12-29 00:00:00.000
756,20101229,6,6,2,84,100.0,2010-12-29 00:00:00.000
757,20101229,6,6,1,84,94.0,2010-12-29 00:00:00.000
758,20101229,6,6,1,85,86.0,2010-12-29 00:00:00.000
759,20101229,6,6,2,85,90.0,2010-12-29 00:00:00.000
760,20101229,6,6,2,87,380.0,2010-12-29 00:00:00.000
761,20101229,6,6,1,87,410.0,2010-12-29 00:00:00.000
762,20101229,6,6,1,89,142.0,2010-12-29 00:00:00.000
763,20101229,6,6,1,90,218.0,2010-12-29 00:00:00.000
764,20101229,6,6,1,91,-174.0,2010-12-29 00:00:00.000
765,20101229,6,6,1,92,291.0,2010-12-29 00:00:00.000
766,20101229,6,6,1,94,3350.0,2010-12-29 00:00:00.000
767,20101229,6,6,1,96,7.0,2010-12-29 00:00:00.000
768,20101229,6,6,1,97,135.0,2010-12-29 00:00:00.000
769,20101229,6,6,1,99,9000.0,2010-12-29 00:00:00.000
770,20101229,6,6,2,101,162900.0,2010-12-29 00:00:00.000
771,20101229,6,6,1,101,125316.0,2010-12-29 00:00:00.000
772,20101229,6,7,1,4,147741.0,2010-12-29 00:00:00.000
773,20101229,6,7,1,6,199915.0,2010-12-29 00:00:00.000
774,20101229,6,7,1,7,6077.0,2010-12-29 00:00:00.000
775,20101229,6,7,1,8,3998.0,2010-12-29 00:00:00.000
776,20101229,6,7,1,13,31186.0,2010-12-29 00:00:00.000
777,20101229,6,7,1,14,19991.0,2010-12-29 00:00:00.000
778,20101229,6,7,1,15,38783.0,2010-12-29 00:00:00.000
779,20101229,6,7,1,18,9604.0,2010-12-29 00:00:00.000
780,20101229,6,7,1,19,30604.0,2010-12-29 00:00:00.000
781,20101229,6,7,1,20,10564.0,2010-12-29 00:00:00.000
782,20101229,6,7,1,21,109144.0,2010-12-29 00:00:00.000
783,20101229,6,7,1,22,8239.0,2010-12-29 00:00:00.000
784,20101229,6,7,1,23,3402.0,2010-12-29 00:00:00.000
785,20101229,6,7,1,24,16551.0,2010-12-29 00:00:00.000
786,20101229,6,7,1,28,13715.0,2010-12-29 00:00:00.000
787,20101229,6,7,1,29,124092.0,2010-12-29 00:00:00.000
788,20101229,6,7,1,31,94236.0,2010-12-29 00:00:00.000
789,20101229,6,7,1,32,24240.0,2010-12-29 00:00:00.000
790,20101229,6,7,1,33,18648.0,2010-12-29 00:00:00.000
791,20101229,6,7,1,34,14553.0,2010-12-29 00:00:00.000
792,20101229,6,7,1,35,29888.0,2010-12-29 00:00:00.000
793,20101229,6,7,1,37,22950.0,2010-12-29 00:00:00.000
794,20101229,6,7,1,38,22187.0,2010-12-29 00:00:00.000
795,20101229,6,7,1,39,89617.0,2010-12-29 00:00:00.000
796,20101229,6,7,1,40,20015.0,2010-12-29 00:00:00.000
797,20101229,6,7,1,42,350000.0,2010-12-29 00:00:00.000
798,20101229,6,7,1,43,-252025.70000000001,2010-12-29 00:00:00.000
799,20101229,6,7,1,45,629881.69999999995,2010-12-29 00:00:00.000
800,20101229,6,7,1,46,-58073.0,2010-12-29 00:00:00.000
801,20101229,6,7,1,100,14629.0,2010-12-29 00:00:00.000
802,20101229,7,1,1,60,37080.0,2010-12-29 00:00:00.000
803,20101229,7,1,2,60,36600.0,2010-12-29 00:00:00.000
804,20101229,7,1,2,61,3100.0,2010-12-29 00:00:00.000
805,20101229,7,1,1,61,2966.0,2010-12-29 00:00:00.000
806,20101229,7,1,1,62,3337.0,2010-12-29 00:00:00.000
807,20101229,7,1,2,62,2800.0,2010-12-29 00:00:00.000
808,20101229,7,1,2,65,550.0,2010-12-29 00:00:00.000
809,20101229,7,1,1,65,711.0,2010-12-29 00:00:00.000
810,20101229,7,1,1,66,647.0,2010-12-29 00:00:00.000
811,20101229,7,1,2,66,550.0,2010-12-29 00:00:00.000
812,20101229,7,1,2,67,280.0,2010-12-29 00:00:00.000
813,20101229,7,1,1,67,324.0,2010-12-29 00:00:00.000
814,20101229,7,1,1,68,243.0,2010-12-29 00:00:00.000
815,20101229,7,1,2,68,200.0,2010-12-29 00:00:00.000
816,20101229,7,1,1,69,71.0,2010-12-29 00:00:00.000
817,20101229,7,1,1,71,63.0,2010-12-29 00:00:00.000
818,20101229,7,1,2,71,90.0,2010-12-29 00:00:00.000
819,20101229,7,1,2,73,400.0,2010-12-29 00:00:00.000
820,20101229,7,1,1,73,432.0,2010-12-29 00:00:00.000
821,20101229,7,1,1,74,255.0,2010-12-29 00:00:00.000
822,20101229,7,1,2,74,200.0,2010-12-29 00:00:00.000
823,20101229,7,1,2,76,380.0,2010-12-29 00:00:00.000
824,20101229,7,1,1,76,477.0,2010-12-29 00:00:00.000
825,20101229,7,1,1,77,858.0,2010-12-29 00:00:00.000
826,20101229,7,1,2,77,850.0,2010-12-29 00:00:00.000
827,20101229,7,1,2,78,280.0,2010-12-29 00:00:00.000
828,20101229,7,1,1,78,227.0,2010-12-29 00:00:00.000
829,20101229,7,1,1,80,859.0,2010-12-29 00:00:00.000
830,20101229,7,1,2,80,950.0,2010-12-29 00:00:00.000
831,20101229,7,1,2,81,550.0,2010-12-29 00:00:00.000
832,20101229,7,1,1,81,532.0,2010-12-29 00:00:00.000
833,20101229,7,1,1,82,51.0,2010-12-29 00:00:00.000
834,20101229,7,1,2,82,60.0,2010-12-29 00:00:00.000
