ProductKey,CultureName,ProductDescription
211,Swahili,Fremu yetu ya alumini iliyo nyepesi na ya ubora wa juu iliyotengezwa toka kwa aloi mpya kabisa; imeunganishwa na kuchomwa ili kuwa na nguvu. 
211,Swedish,VÜr lÑttaste och bÑsta aluminiumram tillverkad av den senaste legeringen. Den Ñr hopsvetsad och vÑrmebehandlad fîr bÑsta styrka. VÜr innovativa design ger hîgsta komfort och prestanda.
211,Tamil,"????????? ??????, ?????? ??????? ?????????? ??????? ?????????? ?????? ???????????????? ????????????????????; ??? ?????????????????? ??? ???? ??????????? ????????????????? ?????????????????????. ????????? ????????? ?????????? ???????? ?????????????? ??????
211,Telugu,?? ??? ????? ???? ????? ?????? ???????? ??????????? ?????? ?????? ???? ?????? ?????? ????? ?????????; ??????? ???? ????????? ????? ????-???????????? ?????????. ?? ??????? ?????? ?????? ??????? ????? ????????? ???????????.
211,Tswana,Foreimi ya rona ya aluminiamo e e botlhofotlhofo e bile e le ya boleng jo bo gaisang e e dirilweng ka motswakotshipi o o montshwa; e noseditswe ya ba ya gotediwa ka molelo go e matlafatsa. Modiro wa rona o re o itshimololetseng o fa botobetobe e bile o dir
211,Ukrainian,???? ???????? ???? ?????????????? ?? ?????? ?????? ????????? ?? ?????? ???????? ???????? ??????. ????? ???????????? ???????? ????? ?????????? ????????? ??????????? ???? ???????????? ???????? ?????????????. ??????? ????????????? ??????? ? ??????????? ??????
211,Urdu,???? ???? ????? ????? ?? ???? ??? ????? ?? ?? ???? ??? ?????? ????? ?? ??????? ????? ??? ?????? ?? ??? ?? ??? ????? ???? ??? ??? ????? ??????? ?????? ????? ?? ????? ???? ??? ???????? ?? ??? ???? ???
211,Vietnamese,Khung xe ba`ng nhìm nhe? nhÉ't va` co' chÉ't luo?ng cao nhÉ't cu?a chu'ng tìi duo?c la`m tu` loa?i ho?p kim mo'i nhÉ't; khung xe duo?c ha`n va` xu? ly' nhià?t nha`m tang dì? bà`n. Thià't kà' tiàn tià'n cu?a chu'ng tìi giu'p dem la?i su? thoa?i ma'i va` hià
211,Welsh,Ein ffrÉm alwminiwm ysgafnaf ac o'r ansawdd uchaf wedi ei lunio o'r aloi diweddaraf; mae wedi ei weldio a'i drin É gwres i'w gryfhau. Mae'n cynllun arloesol yn sicrhau'r cysur a pherfformiad uchaf.
211,Zulu,Ifremu lethu le-aluminiyamu elilula neliyikhwalithi eyakhiwe ngengxube yensimbi entsha; ishiselwe yakhandelwa ukuvimbela ukushisa ukuze iqine. Idizayni yethu eqanjwe kabusha iholela kwintokomalo enkulu nasekusebenzeni okuhamba phambili. 
212,Afrikaans,"Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."
212,Albanian,"Strehâz e lâvizshme, e lehtâ, me ajrosje tâ mirâ, me masâ universale."
212,Basque,"Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."
212,Bosnian (Cyrillic),"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
212,Bosnian (Latin),"Univerzalna velicina, lak prolazak vazduha, lagan, otklopiv vizir."
212,Brazilian,"Viseira de encaixe com regulagem universal, leve e bem ventilada."
212,Bulgarian,"??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."
212,Catalan,"Mida universal, ben ventilat, lleuger, visor extraãble."
212,Chinese - Hongkong,???????????????????,?????????
212,Chinese - Trad,?????,????,????,??????
212,Croatian,"Univerzalan, prozracan i lagan uklonjivi vizir."
212,Czech,"Univerz†ln°, vzdusny a odlehceny zacvak†vac° st°tek"
212,Danish,"Let og godt ventileret universalvisir, der kan klikkes pÜ."
212,Dutch,"Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."
212,Estonian,"Universaalse sobivusega, hea ohutusega, kerge, klops-kinnitusega visiir."
212,Farsi,"???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."
212,Finnish,"Vakiokoko, hyvÑt tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."
212,Galician,"Talle £nica, ben ventilado, lixeiro, con viseira incorporada."
212,Greek,"??‡ Ê??Ó???, ?‡??? Ó?‡Ó??ÂÊ??, Ó?‡Ì??, „??Â‡?Á?ÊÓ?? „??Â?„?Î‡."
212,Gujrati,"???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. "
212,Hindi,"????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  "
212,Hungarian,"Egyetlen univerz†lis mÇret, j¢l szellozik, pehelykînnyu, r†pattinthat¢ napellenzovel."
212,Icelandic,"Passar îllum, gott loftflëdi, lÇttur. Med †smellanlegu skyggni."
212,Indonesian,"Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."
212,Inuktitut,"r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."
212,Irish,"T† an sc†thl†n Çadrom aeraithe go maith, oireann sÇ do ch†ch agus cuirtear ina †it Ç de smeach."
212,Italian,"Visiera leggera, aerodinamica, misura unica, amovibile."
212,Kannada,"???????? ?????????????, ??????????, ????, ????????????????? ????????????????."
212,Kazakh,"??????? ?????????, ????? ????????????, ?????, ??????????? ????. "
212,Konkani,"?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."
212,Korean,??? ? ???? ??? ???? ???? ? ????.
212,Latvian,Universals un viegls piepogajams sejas aizsegs ar labu gaisa plusmu.
212,Lithuanian,"Universaliai tinkantis, gerai vedinamas, prisegamas antveidis."
212,Luxenbourgish,"Eng GrÇisst, otmungsaktiv, liicht, mat enger Visiäre, dÇi een ka rofhuelen."
212,Macedonian,"??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."
212,Malaysian,Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
212,Maori,"He pare potae ka taea e te katoa te whakamau, he mama te taumaha, he ngawari te whakahono. "
212,Marathi,"?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."
212,Nepali,"?????? ???????, ??????, ?????, ????? ????? ?????."
212,Norwegian,"Universalstorrelse, godt ventilert, lav vekt, avtakbart visir."
212,Nynorsk,"Universalstorleik, godt ventilert, lÜg vekt, visiret kan takast av."
212,Pashto,"????? ???????_??? ??? ??????? ????? ??????? ?? ?? ????? ???? ???? ??????."
212,Polish,"Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."
212,Portuguese (European),"Viseira de ajuste universal, com respiradouros, leve e de encaixe."
212,Punjabi,"?? ??? ?????? ?? ??? ? ???? ??, ???? ?????? ??? ??????, ????, ???? ??? ??? ??? ???? ??????"
212,Quecha,"Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."
212,Romanian,"Vizor cu montaj universal, bine aerisit si cu greutate redusa."
212,Rumansh,"Leva, ariada, grondezza unitara, cun in visur movibel."
212,Russian,"???????? ???????? ?? ???????, ???????? ??????????, ?????? ???, ??????? ???????."
212,Serbian - Cyrillic,"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
212,Serbian - Latin,"Univerzalna velicina, lak prolazak vazduha, lagan, otklopiv vizir."
212,Slovak,"Chr†nic prilby, ktory vyhovuje kazdÇmu, je priedusny, lahky a pripevnuje sa zacvaknut°m."
212,Slovenian,"Lahek, snemljiv in zracen univerzalni vizir."
212,Spanish,"Universal, ventilada, ligera y con visor acoplable."
212,Swahili,"Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."
212,Swedish,"Universal passform, bra luftgenomstrîmning, lÑtt, fÑstbar skÑrm."
212,Tamil,"???????????? ????????????????, ??????????????, ????????, ??????? ??????????????? ?????."
212,Telugu,"??????? ???????, ???? ???? ????, ???????? ???? ????????."
212,Tswana,"Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela "
212,Ukrainian,"????????????? ?????????? ??????? ?? ??????? ?????????, ?????? ???????????."
212,Urdu,"??????? ?????? ???? ??? ??????? ????? ????? ?? ?????"
212,Vietnamese,"Mu~ ba?o hià?m vu`a cho tÉ't ca?, thoa'ng va` co' tro?ng luo?ng nhe?."
212,Welsh,"Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."
212,Zulu,"Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."
213,Afrikaans,"Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."
213,Albanian,"Strehâz e lâvizshme, e lehtâ, me ajrosje tâ mirâ, me masâ universale."
213,Basque,"Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."
213,Bosnian (Cyrillic),"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
213,Bosnian (Latin),"Univerzalna velicina, lak prolazak vazduha, lagan, otklopiv vizir."
213,Brazilian,"Viseira de encaixe com regulagem universal, leve e bem ventilada."
213,Bulgarian,"??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."
213,Catalan,"Mida universal, ben ventilat, lleuger, visor extraãble."
213,Chinese - Hongkong,???????????????????,?????????
213,Chinese - Trad,?????,????,????,??????
213,Croatian,"Univerzalan, prozracan i lagan uklonjivi vizir."
213,Czech,"Univerz†ln°, vzdusny a odlehceny zacvak†vac° st°tek"
213,Danish,"Let og godt ventileret universalvisir, der kan klikkes pÜ."
213,Dutch,"Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."
213,Estonian,"Universaalse sobivusega, hea ohutusega, kerge, klops-kinnitusega visiir."
213,Farsi,"???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."
213,Finnish,"Vakiokoko, hyvÑt tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."
213,Galician,"Talle £nica, ben ventilado, lixeiro, con viseira incorporada."
213,Greek,"??‡ Ê??Ó???, ?‡??? Ó?‡Ó??ÂÊ??, Ó?‡Ì??, „??Â‡?Á?ÊÓ?? „??Â?„?Î‡."
213,Gujrati,"???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. "
213,Hindi,"????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  "
213,Hungarian,"Egyetlen univerz†lis mÇret, j¢l szellozik, pehelykînnyu, r†pattinthat¢ napellenzovel."
213,Icelandic,"Passar îllum, gott loftflëdi, lÇttur. Med †smellanlegu skyggni."
213,Indonesian,"Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."
213,Inuktitut,"r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."
213,Irish,"T† an sc†thl†n Çadrom aeraithe go maith, oireann sÇ do ch†ch agus cuirtear ina †it Ç de smeach."
213,Italian,"Visiera leggera, aerodinamica, misura unica, amovibile."
213,Kannada,"???????? ?????????????, ??????????, ????, ????????????????? ????????????????."
213,Kazakh,"??????? ?????????, ????? ????????????, ?????, ??????????? ????. "
213,Konkani,"?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."
213,Korean,??? ? ???? ??? ???? ???? ? ????.
213,Latvian,Universals un viegls piepogajams sejas aizsegs ar labu gaisa plusmu.
213,Lithuanian,"Universaliai tinkantis, gerai vedinamas, prisegamas antveidis."
213,Luxenbourgish,"Eng GrÇisst, otmungsaktiv, liicht, mat enger Visiäre, dÇi een ka rofhuelen."
213,Macedonian,"??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."
213,Malaysian,Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
213,Maori,"He pare potae ka taea e te katoa te whakamau, he mama te taumaha, he ngawari te whakahono. "
213,Marathi,"?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."
213,Nepali,"?????? ???????, ??????, ?????, ????? ????? ?????."
213,Norwegian,"Universalstorrelse, godt ventilert, lav vekt, avtakbart visir."
213,Nynorsk,"Universalstorleik, godt ventilert, lÜg vekt, visiret kan takast av."
213,Pashto,"????? ???????_??? ??? ??????? ????? ??????? ?? ?? ????? ???? ???? ??????."
213,Polish,"Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."
213,Portuguese (European),"Viseira de ajuste universal, com respiradouros, leve e de encaixe."
213,Punjabi,"?? ??? ?????? ?? ??? ? ???? ??, ???? ?????? ??? ??????, ????, ???? ??? ??? ??? ???? ??????"
213,Quecha,"Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."
213,Romanian,"Vizor cu montaj universal, bine aerisit si cu greutate redusa."
213,Rumansh,"Leva, ariada, grondezza unitara, cun in visur movibel."
213,Russian,"???????? ???????? ?? ???????, ???????? ??????????, ?????? ???, ??????? ???????."
213,Serbian - Cyrillic,"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
213,Serbian - Latin,"Univerzalna velicina, lak prolazak vazduha, lagan, otklopiv vizir."
213,Slovak,"Chr†nic prilby, ktory vyhovuje kazdÇmu, je priedusny, lahky a pripevnuje sa zacvaknut°m."
213,Slovenian,"Lahek, snemljiv in zracen univerzalni vizir."
213,Spanish,"Universal, ventilada, ligera y con visor acoplable."
213,Swahili,"Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."
213,Swedish,"Universal passform, bra luftgenomstrîmning, lÑtt, fÑstbar skÑrm."
213,Tamil,"???????????? ????????????????, ??????????????, ????????, ??????? ??????????????? ?????."
213,Telugu,"??????? ???????, ???? ???? ????, ???????? ???? ????????."
213,Tswana,"Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela "
213,Ukrainian,"????????????? ?????????? ??????? ?? ??????? ?????????, ?????? ???????????."
213,Urdu,"??????? ?????? ???? ??? ??????? ????? ????? ?? ?????"
213,Vietnamese,"Mu~ ba?o hià?m vu`a cho tÉ't ca?, thoa'ng va` co' tro?ng luo?ng nhe?."
213,Welsh,"Fisor ffit gyffredinol, wedi ei awyru'n dda, ysgafn, clicio ymlaen."
213,Zulu,"Isigqoko esanela wonke umuntu, esinezikhala zomoya, silula, sigqokeka kalula."
214,Afrikaans,"Universeel bruikbare, goed geventileerde, liggewig, aanknip-sonskerm."
214,Albanian,"Strehâz e lâvizshme, e lehtâ, me ajrosje tâ mirâ, me masâ universale."
214,Basque,"Egokitze unibertsala, aireztatze ona, arina, bisore bateratua."
214,Bosnian (Cyrillic),"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
214,Bosnian (Latin),"Univerzalna velicina, lak prolazak vazduha, lagan, otklopiv vizir."
214,Brazilian,"Viseira de encaixe com regulagem universal, leve e bem ventilada."
214,Bulgarian,"??????????? ??????, ????? ??????????, ????? ?????, ???????? ???????."
214,Catalan,"Mida universal, ben ventilat, lleuger, visor extraãble."
214,Chinese - Hongkong,???????????????????,?????????
214,Chinese - Trad,?????,????,????,??????
214,Croatian,"Univerzalan, prozracan i lagan uklonjivi vizir."
214,Czech,"Univerz†ln°, vzdusny a odlehceny zacvak†vac° st°tek"
214,Danish,"Let og godt ventileret universalvisir, der kan klikkes pÜ."
214,Dutch,"Universeel, goed geventileerd, lichtgewicht, snel monteerbaar vizier."
214,Estonian,"Universaalse sobivusega, hea ohutusega, kerge, klops-kinnitusega visiir."
214,Farsi,"???????? ?? ?????? ??? ???? ??? ??? ??? ?? ????? ????? ? ??? ???."
214,Finnish,"Vakiokoko, hyvÑt tuuletusaukot, kevyt rakenne, paikalleen napsautettava lippa."
214,Galician,"Talle £nica, ben ventilado, lixeiro, con viseira incorporada."
214,Greek,"??‡ Ê??Ó???, ?‡??? Ó?‡Ó??ÂÊ??, Ó?‡Ì??, „??Â‡?Á?ÊÓ?? „??Â?„?Î‡."
214,Gujrati,"???? ????? ???? ??????, ????? ????? ???-???, ????? ??? ??????? ?????-?? ?????. "
214,Hindi,"????????? ???, ??????, ????? ??? ??, ?????-?? ?????.  "
214,Hungarian,"Egyetlen univerz†lis mÇret, j¢l szellozik, pehelykînnyu, r†pattinthat¢ napellenzovel."
214,Icelandic,"Passar îllum, gott loftflëdi, lÇttur. Med †smellanlegu skyggni."
214,Indonesian,"Sesuai untuk siapa saja, memiliki ventilasi yang memadai, ringan, dilengkapi pelindung matahari praktis."
214,Inuktitut,"r4fo]mk5 N7mQ/sJ8N3g6, hSD8N5txo3ymJ6, se5]g9lil, wo5b3gu4l bf4ns0Jtc3Li."
214,Irish,"T† an sc†thl†n Çadrom aeraithe go maith, oireann sÇ do ch†ch agus cuirtear ina †it Ç de smeach."
214,Italian,"Visiera leggera, aerodinamica, misura unica, amovibile."
214,Kannada,"???????? ?????????????, ??????????, ????, ????????????????? ????????????????."
214,Kazakh,"??????? ?????????, ????? ????????????, ?????, ??????????? ????. "
214,Konkani,"?????????? ????? ????, ?????? ???? ??? ????? ?????? ????."
214,Korean,??? ? ???? ??? ???? ???? ? ????.
214,Latvian,Universals un viegls piepogajams sejas aizsegs ar labu gaisa plusmu.
214,Lithuanian,"Universaliai tinkantis, gerai vedinamas, prisegamas antveidis."
214,Luxenbourgish,"Eng GrÇisst, otmungsaktiv, liicht, mat enger Visiäre, dÇi een ka rofhuelen."
214,Macedonian,"??????????? ????????, ????? ???????????, ???? ??????, ????? ??? ?? ??????????."
214,Malaysian,Visor sangkut yang ringan dengan pengudaraan yang baik dan muat secara universal.
214,Maori,"He pare potae ka taea e te katoa te whakamau, he mama te taumaha, he ngawari te whakahono. "
214,Marathi,"?????? ???, ?????-????????, ?????? ????, ?????-?? ?????."
214,Nepali,"?????? ???????, ??????, ?????, ????? ????? ?????."
214,Norwegian,"Universalstorrelse, godt ventilert, lav vekt, avtakbart visir."
214,Nynorsk,"Universalstorleik, godt ventilert, lÜg vekt, visiret kan takast av."
214,Pashto,"????? ???????_??? ??? ??????? ????? ??????? ?? ?? ????? ???? ???? ??????."
214,Polish,"Uniwersalny, odpowiednio wentylowany, lekki, przypinany daszek."
214,Portuguese (European),"Viseira de ajuste universal, com respiradouros, leve e de encaixe."
214,Punjabi,"?? ??? ?????? ?? ??? ? ???? ??, ???? ?????? ??? ??????, ????, ???? ??? ??? ??? ???? ??????"
214,Quecha,"Llapanpaq,wayrachisqa,mana llasaq qawanampas churaykunalla."
214,Romanian,"Vizor cu montaj universal, bine aerisit si cu greutate redusa."
214,Rumansh,"Leva, ariada, grondezza unitara, cun in visur movibel."
214,Russian,"???????? ???????? ?? ???????, ???????? ??????????, ?????? ???, ??????? ???????."
214,Serbian - Cyrillic,"??????????? ????????, ??? ???????? ???????, ?????, ???????? ?????."
214,Serbian - Latin,"Univerzalna velicina, lak prolazak vazduha, lagan, otklopiv vizir."
214,Slovak,"Chr†nic prilby, ktory vyhovuje kazdÇmu, je priedusny, lahky a pripevnuje sa zacvaknut°m."
214,Slovenian,"Lahek, snemljiv in zracen univerzalni vizir."
214,Spanish,"Universal, ventilada, ligera y con visor acoplable."
214,Swahili,"Inafaa kazi zote, ina tundu nzuri la hewa, nyepesi, na kioo cha kubana."
214,Swedish,"Universal passform, bra luftgenomstrîmning, lÑtt, fÑstbar skÑrm."
214,Tamil,"???????????? ????????????????, ??????????????, ????????, ??????? ??????????????? ?????."
214,Telugu,"??????? ???????, ???? ???? ????, ???????? ???? ????????."
214,Tswana,"Leriba le le lekanang gotlhe, le le butsweng maroba sentle, le le moima-tlhofo e bile le tsenngwa motlhofo fela "
